participantId,trialId,answer,startTime,endTime,duration,taskOrder,true_value,chart_type,accuracy
JRgkELEDWXOHrA5yURKx,stackedbarChart10,70,"Mon, 11 Mar 2024 19:18:18 GMT","Mon, 11 Mar 2024 19:18:23 GMT",5444,31,67,stackedbarChart,1.6439
JRgkELEDWXOHrA5yURKx,stackedbarChart11,75,"Mon, 11 Mar 2024 19:17:28 GMT","Mon, 11 Mar 2024 19:17:33 GMT",4817,26,78,stackedbarChart,1.6439
JRgkELEDWXOHrA5yURKx,stackedbarChart12,55,"Mon, 11 Mar 2024 19:17:48 GMT","Mon, 11 Mar 2024 19:17:57 GMT",9452,28,71,stackedbarChart,4.0112
JRgkELEDWXOHrA5yURKx,stackedbarChart15,40,"Mon, 11 Mar 2024 19:17:33 GMT","Mon, 11 Mar 2024 19:17:48 GMT",14481,27,56,stackedbarChart,4.0112
JRgkELEDWXOHrA5yURKx,stackedbarChart19,25,"Mon, 11 Mar 2024 19:18:07 GMT","Mon, 11 Mar 2024 19:18:18 GMT",10732,30,45,stackedbarChart,4.3309
JRgkELEDWXOHrA5yURKx,stackedbarChart20,60,"Mon, 11 Mar 2024 19:17:57 GMT","Mon, 11 Mar 2024 19:18:07 GMT",10020,29,73,stackedbarChart,3.7142
JRgkELEDWXOHrA5yURKx,packCircle3,60,"Mon, 11 Mar 2024 19:19:13 GMT","Mon, 11 Mar 2024 19:20:08 GMT",55208,37,43,packCircle,4.0980
JRgkELEDWXOHrA5yURKx,packCircle4,25,"Mon, 11 Mar 2024 19:18:23 GMT","Mon, 11 Mar 2024 19:18:44 GMT",20492,32,28,packCircle,1.6439
JRgkELEDWXOHrA5yURKx,packCircle9,60,"Mon, 11 Mar 2024 19:20:18 GMT","Mon, 11 Mar 2024 19:20:34 GMT",15611,40,40,packCircle,4.3309
JRgkELEDWXOHrA5yURKx,packCircle12,75,"Mon, 11 Mar 2024 19:20:14 GMT","Mon, 11 Mar 2024 19:20:18 GMT",4489,39,71,packCircle,2.0444
JRgkELEDWXOHrA5yURKx,packCircle13,35,"Mon, 11 Mar 2024 19:18:57 GMT","Mon, 11 Mar 2024 19:19:03 GMT",5560,35,47,packCircle,3.5999
JRgkELEDWXOHrA5yURKx,packCircle14,40,"Mon, 11 Mar 2024 19:20:08 GMT","Mon, 11 Mar 2024 19:20:14 GMT",5872,38,64,packCircle,4.5925
JRgkELEDWXOHrA5yURKx,packCircle16,55,"Mon, 11 Mar 2024 19:18:44 GMT","Mon, 11 Mar 2024 19:18:52 GMT",8094,33,60,packCircle,2.3576
JRgkELEDWXOHrA5yURKx,packCircle17,80,"Mon, 11 Mar 2024 19:18:52 GMT","Mon, 11 Mar 2024 19:18:57 GMT",5040,34,82,packCircle,1.0875
JRgkELEDWXOHrA5yURKx,packCircle18,25,"Mon, 11 Mar 2024 19:20:34 GMT","Mon, 11 Mar 2024 19:20:38 GMT",4337,41,33,packCircle,3.0224
JRgkELEDWXOHrA5yURKx,packCircle19,30,"Mon, 11 Mar 2024 19:19:03 GMT","Mon, 11 Mar 2024 19:19:13 GMT",9855,36,45,packCircle,3.9189
PJAtFnTtmgQ97quUWgRD,barChart1,60,"Mon, 11 Mar 2024 20:05:35 GMT","Mon, 11 Mar 2024 20:05:39 GMT",4017,33,56,barChart,2.0444
PJAtFnTtmgQ97quUWgRD,barChart2,74,"Mon, 11 Mar 2024 20:05:57 GMT","Mon, 11 Mar 2024 20:06:04 GMT",7188,38,71,barChart,1.6439
PJAtFnTtmgQ97quUWgRD,barChart3,48,"Mon, 11 Mar 2024 20:06:04 GMT","Mon, 11 Mar 2024 20:06:08 GMT",3767,39,43,barChart,2.3576
PJAtFnTtmgQ97quUWgRD,barChart8,55,"Mon, 11 Mar 2024 20:05:29 GMT","Mon, 11 Mar 2024 20:05:35 GMT",6368,32,60,barChart,2.3576
PJAtFnTtmgQ97quUWgRD,barChart9,44,"Mon, 11 Mar 2024 20:05:53 GMT","Mon, 11 Mar 2024 20:05:57 GMT",3781,37,40,barChart,2.0444
PJAtFnTtmgQ97quUWgRD,barChart10,70,"Mon, 11 Mar 2024 20:05:48 GMT","Mon, 11 Mar 2024 20:05:53 GMT",4980,36,67,barChart,1.6439
PJAtFnTtmgQ97quUWgRD,barChart12,82,"Mon, 11 Mar 2024 20:05:43 GMT","Mon, 11 Mar 2024 20:05:48 GMT",4938,35,71,barChart,3.4757
PJAtFnTtmgQ97quUWgRD,barChart16,58,"Mon, 11 Mar 2024 20:06:23 GMT","Mon, 11 Mar 2024 20:06:29 GMT",6328,41,60,barChart,1.0875
PJAtFnTtmgQ97quUWgRD,barChart18,34,"Mon, 11 Mar 2024 20:05:39 GMT","Mon, 11 Mar 2024 20:05:43 GMT",3913,34,33,barChart,0.1699
PJAtFnTtmgQ97quUWgRD,barChart20,72,"Mon, 11 Mar 2024 20:06:08 GMT","Mon, 11 Mar 2024 20:06:23 GMT",14486,40,73,barChart,0.1699
PJAtFnTtmgQ97quUWgRD,bubbleChart1,56,"Mon, 11 Mar 2024 20:05:01 GMT","Mon, 11 Mar 2024 20:05:13 GMT",12136,29,56,bubbleChart,-3.0000
PJAtFnTtmgQ97quUWgRD,bubbleChart2,60,"Mon, 11 Mar 2024 20:03:34 GMT","Mon, 11 Mar 2024 20:03:47 GMT",13325,25,71,bubbleChart,3.4757
PJAtFnTtmgQ97quUWgRD,bubbleChart4,8,"Mon, 11 Mar 2024 20:04:54 GMT","Mon, 11 Mar 2024 20:05:01 GMT",6528,28,28,bubbleChart,4.3309
PJAtFnTtmgQ97quUWgRD,bubbleChart5,60,"Mon, 11 Mar 2024 20:03:24 GMT","Mon, 11 Mar 2024 20:03:29 GMT",5578,23,80,bubbleChart,4.3309
PJAtFnTtmgQ97quUWgRD,bubbleChart6,70,"Mon, 11 Mar 2024 20:02:56 GMT","Mon, 11 Mar 2024 20:03:24 GMT",27371,22,75,bubbleChart,2.3576
PJAtFnTtmgQ97quUWgRD,bubbleChart9,11,"Mon, 11 Mar 2024 20:05:24 GMT","Mon, 11 Mar 2024 20:05:29 GMT",5342,31,40,bubbleChart,4.8642
PJAtFnTtmgQ97quUWgRD,bubbleChart11,70,"Mon, 11 Mar 2024 20:03:47 GMT","Mon, 11 Mar 2024 20:03:58 GMT",11302,26,78,bubbleChart,3.0224
PJAtFnTtmgQ97quUWgRD,bubbleChart12,70,"Mon, 11 Mar 2024 20:05:13 GMT","Mon, 11 Mar 2024 20:05:24 GMT",10906,30,71,bubbleChart,0.1699
PJAtFnTtmgQ97quUWgRD,bubbleChart17,66,"Mon, 11 Mar 2024 20:03:58 GMT","Mon, 11 Mar 2024 20:04:54 GMT",55773,27,82,bubbleChart,4.0112
PJAtFnTtmgQ97quUWgRD,bubbleChart19,15,"Mon, 11 Mar 2024 20:03:29 GMT","Mon, 11 Mar 2024 20:03:34 GMT",4354,24,45,bubbleChart,4.9129
PJAtFnTtmgQ97quUWgRD,stackedbarChart1,55,"Mon, 11 Mar 2024 20:01:57 GMT","Mon, 11 Mar 2024 20:02:28 GMT",31794,17,56,stackedbarChart,0.1699
PJAtFnTtmgQ97quUWgRD,stackedbarChart2,88,"Mon, 11 Mar 2024 20:01:52 GMT","Mon, 11 Mar 2024 20:01:57 GMT",4875,16,71,stackedbarChart,4.0980
PJAtFnTtmgQ97quUWgRD,stackedbarChart4,20,"Mon, 11 Mar 2024 20:01:39 GMT","Mon, 11 Mar 2024 20:01:45 GMT",5620,14,28,stackedbarChart,3.0224
PJAtFnTtmgQ97quUWgRD,stackedbarChart5,68,"Mon, 11 Mar 2024 20:02:42 GMT","Mon, 11 Mar 2024 20:02:50 GMT",8460,20,80,stackedbarChart,3.5999
PJAtFnTtmgQ97quUWgRD,stackedbarChart7,48,"Mon, 11 Mar 2024 20:01:10 GMT","Mon, 11 Mar 2024 20:01:20 GMT",9206,12,50,stackedbarChart,1.0875
PJAtFnTtmgQ97quUWgRD,stackedbarChart11,79,"Mon, 11 Mar 2024 20:02:28 GMT","Mon, 11 Mar 2024 20:02:37 GMT",8191,18,78,stackedbarChart,0.1699
PJAtFnTtmgQ97quUWgRD,stackedbarChart12,76,"Mon, 11 Mar 2024 20:01:45 GMT","Mon, 11 Mar 2024 20:01:52 GMT",6731,15,71,stackedbarChart,2.3576
PJAtFnTtmgQ97quUWgRD,stackedbarChart14,76,"Mon, 11 Mar 2024 20:01:20 GMT","Mon, 11 Mar 2024 20:01:39 GMT",19716,13,64,stackedbarChart,3.5999
PJAtFnTtmgQ97quUWgRD,stackedbarChart15,33,"Mon, 11 Mar 2024 20:02:50 GMT","Mon, 11 Mar 2024 20:02:56 GMT",6013,21,56,stackedbarChart,4.5314
PJAtFnTtmgQ97quUWgRD,stackedbarChart18,20,"Mon, 11 Mar 2024 20:02:37 GMT","Mon, 11 Mar 2024 20:02:42 GMT",5236,19,33,stackedbarChart,3.7142
PJAtFnTtmgQ97quUWgRD,packCircle1,55,"Mon, 11 Mar 2024 19:59:32 GMT","Mon, 11 Mar 2024 19:59:54 GMT",21490,3,56,packCircle,0.1699
PJAtFnTtmgQ97quUWgRD,packCircle2,60,"Mon, 11 Mar 2024 19:59:54 GMT","Mon, 11 Mar 2024 20:00:01 GMT",6957,4,71,packCircle,3.4757
PJAtFnTtmgQ97quUWgRD,packCircle4,20,"Mon, 11 Mar 2024 20:00:28 GMT","Mon, 11 Mar 2024 20:00:39 GMT",10579,10,28,packCircle,3.0224
PJAtFnTtmgQ97quUWgRD,packCircle6,70,"Mon, 11 Mar 2024 20:00:05 GMT","Mon, 11 Mar 2024 20:00:09 GMT",4401,6,75,packCircle,2.3576
PJAtFnTtmgQ97quUWgRD,packCircle11,80,"Mon, 11 Mar 2024 20:00:14 GMT","Mon, 11 Mar 2024 20:00:20 GMT",5820,8,78,packCircle,1.0875
PJAtFnTtmgQ97quUWgRD,packCircle12,88,"Mon, 11 Mar 2024 20:00:20 GMT","Mon, 11 Mar 2024 20:00:28 GMT",8296,9,71,packCircle,4.0980
PJAtFnTtmgQ97quUWgRD,packCircle17,82,"Mon, 11 Mar 2024 20:00:39 GMT","Mon, 11 Mar 2024 20:01:10 GMT",31612,11,82,packCircle,-3.0000
PJAtFnTtmgQ97quUWgRD,packCircle18,35,"Mon, 11 Mar 2024 20:00:09 GMT","Mon, 11 Mar 2024 20:00:14 GMT",4702,7,33,packCircle,1.0875
PJAtFnTtmgQ97quUWgRD,packCircle19,50,"Mon, 11 Mar 2024 20:00:01 GMT","Mon, 11 Mar 2024 20:00:05 GMT",4286,5,45,packCircle,2.3576
PJAtFnTtmgQ97quUWgRD,packCircle20,90,"Mon, 11 Mar 2024 19:59:13 GMT","Mon, 11 Mar 2024 19:59:32 GMT",18891,2,73,packCircle,4.0980
2w65jq1BHvyW2xQXj4Fv,barChart1,60,"Mon, 11 Mar 2024 18:56:05 GMT","Mon, 11 Mar 2024 18:56:11 GMT",5976,38,56,barChart,2.0444
2w65jq1BHvyW2xQXj4Fv,barChart4,33,"Mon, 11 Mar 2024 18:56:11 GMT","Mon, 11 Mar 2024 18:56:16 GMT",4657,39,28,barChart,2.3576
2w65jq1BHvyW2xQXj4Fv,barChart6,75,"Mon, 11 Mar 2024 18:56:20 GMT","Mon, 11 Mar 2024 18:56:24 GMT",3892,41,75,barChart,-3.0000
2w65jq1BHvyW2xQXj4Fv,barChart7,50,"Mon, 11 Mar 2024 18:55:06 GMT","Mon, 11 Mar 2024 18:55:11 GMT",5710,32,50,barChart,-3.0000
2w65jq1BHvyW2xQXj4Fv,barChart9,40,"Mon, 11 Mar 2024 18:55:11 GMT","Mon, 11 Mar 2024 18:55:29 GMT",17133,33,40,barChart,-3.0000
2w65jq1BHvyW2xQXj4Fv,barChart11,75,"Mon, 11 Mar 2024 18:55:42 GMT","Mon, 11 Mar 2024 18:55:58 GMT",16082,36,78,barChart,1.6439
2w65jq1BHvyW2xQXj4Fv,barChart12,75,"Mon, 11 Mar 2024 18:55:29 GMT","Mon, 11 Mar 2024 18:55:35 GMT",6451,34,71,barChart,2.0444
2w65jq1BHvyW2xQXj4Fv,barChart13,40,"Mon, 11 Mar 2024 18:56:16 GMT","Mon, 11 Mar 2024 18:56:20 GMT",3680,40,47,barChart,2.8329
2w65jq1BHvyW2xQXj4Fv,barChart14,66,"Mon, 11 Mar 2024 18:55:35 GMT","Mon, 11 Mar 2024 18:55:42 GMT",7062,35,64,barChart,1.0875
2w65jq1BHvyW2xQXj4Fv,barChart16,66,"Mon, 11 Mar 2024 18:55:58 GMT","Mon, 11 Mar 2024 18:56:05 GMT",6902,37,60,barChart,2.6147
2w65jq1BHvyW2xQXj4Fv,bubbleChart4,10,"Mon, 11 Mar 2024 18:54:53 GMT","Mon, 11 Mar 2024 18:54:58 GMT",5162,30,28,bubbleChart,4.1799
2w65jq1BHvyW2xQXj4Fv,bubbleChart5,60,"Mon, 11 Mar 2024 18:54:20 GMT","Mon, 11 Mar 2024 18:54:27 GMT",6544,26,80,bubbleChart,4.3309
2w65jq1BHvyW2xQXj4Fv,bubbleChart6,50,"Mon, 11 Mar 2024 18:54:14 GMT","Mon, 11 Mar 2024 18:54:20 GMT",6105,25,75,bubbleChart,4.6511
2w65jq1BHvyW2xQXj4Fv,bubbleChart7,25,"Mon, 11 Mar 2024 18:53:56 GMT","Mon, 11 Mar 2024 18:54:09 GMT",13097,23,50,bubbleChart,4.6511
2w65jq1BHvyW2xQXj4Fv,bubbleChart8,50,"Mon, 11 Mar 2024 18:53:44 GMT","Mon, 11 Mar 2024 18:53:56 GMT",11351,22,60,bubbleChart,3.3399
2w65jq1BHvyW2xQXj4Fv,bubbleChart9,20,"Mon, 11 Mar 2024 18:54:45 GMT","Mon, 11 Mar 2024 18:54:53 GMT",7889,29,40,bubbleChart,4.3309
2w65jq1BHvyW2xQXj4Fv,bubbleChart10,40,"Mon, 11 Mar 2024 18:54:36 GMT","Mon, 11 Mar 2024 18:54:45 GMT",8433,28,67,bubbleChart,4.7616
2w65jq1BHvyW2xQXj4Fv,bubbleChart13,25,"Mon, 11 Mar 2024 18:54:27 GMT","Mon, 11 Mar 2024 18:54:36 GMT",9701,27,47,bubbleChart,4.4676
2w65jq1BHvyW2xQXj4Fv,bubbleChart15,30,"Mon, 11 Mar 2024 18:54:09 GMT","Mon, 11 Mar 2024 18:54:14 GMT",5117,24,56,bubbleChart,4.7074
2w65jq1BHvyW2xQXj4Fv,bubbleChart19,20,"Mon, 11 Mar 2024 18:54:58 GMT","Mon, 11 Mar 2024 18:55:06 GMT",7728,31,45,bubbleChart,4.6511
2w65jq1BHvyW2xQXj4Fv,stackedbarChart1,50,"Mon, 11 Mar 2024 18:50:03 GMT","Mon, 11 Mar 2024 18:50:18 GMT",14754,2,56,stackedbarChart,2.6147
2w65jq1BHvyW2xQXj4Fv,stackedbarChart4,25,"Mon, 11 Mar 2024 18:50:18 GMT","Mon, 11 Mar 2024 18:50:25 GMT",7001,3,28,stackedbarChart,1.6439
2w65jq1BHvyW2xQXj4Fv,stackedbarChart6,70,"Mon, 11 Mar 2024 18:50:56 GMT","Mon, 11 Mar 2024 18:51:04 GMT",7218,7,75,stackedbarChart,2.3576
2w65jq1BHvyW2xQXj4Fv,stackedbarChart9,30,"Mon, 11 Mar 2024 18:51:20 GMT","Mon, 11 Mar 2024 18:51:29 GMT",9453,9,40,stackedbarChart,3.3399
2w65jq1BHvyW2xQXj4Fv,stackedbarChart11,70,"Mon, 11 Mar 2024 18:50:42 GMT","Mon, 11 Mar 2024 18:50:56 GMT",14668,6,78,stackedbarChart,3.0224
2w65jq1BHvyW2xQXj4Fv,stackedbarChart12,66,"Mon, 11 Mar 2024 18:51:29 GMT","Mon, 11 Mar 2024 18:51:42 GMT",12488,10,71,stackedbarChart,2.3576
2w65jq1BHvyW2xQXj4Fv,stackedbarChart13,33,"Mon, 11 Mar 2024 18:50:25 GMT","Mon, 11 Mar 2024 18:50:33 GMT",7814,4,47,stackedbarChart,3.8202
2w65jq1BHvyW2xQXj4Fv,stackedbarChart15,33,"Mon, 11 Mar 2024 18:51:42 GMT","Mon, 11 Mar 2024 18:51:46 GMT",4557,11,56,stackedbarChart,4.5314
2w65jq1BHvyW2xQXj4Fv,stackedbarChart16,50,"Mon, 11 Mar 2024 18:50:33 GMT","Mon, 11 Mar 2024 18:50:42 GMT",8494,5,60,stackedbarChart,3.3399
2w65jq1BHvyW2xQXj4Fv,stackedbarChart17,75,"Mon, 11 Mar 2024 18:51:04 GMT","Mon, 11 Mar 2024 18:51:20 GMT",15972,8,82,stackedbarChart,2.8329
2w65jq1BHvyW2xQXj4Fv,packCircle1,35,"Mon, 11 Mar 2024 18:52:37 GMT","Mon, 11 Mar 2024 18:52:46 GMT",9674,15,56,packCircle,4.4009
2w65jq1BHvyW2xQXj4Fv,packCircle2,50,"Mon, 11 Mar 2024 18:52:30 GMT","Mon, 11 Mar 2024 18:52:37 GMT",7066,14,71,packCircle,4.4009
2w65jq1BHvyW2xQXj4Fv,packCircle3,25,"Mon, 11 Mar 2024 18:52:59 GMT","Mon, 11 Mar 2024 18:53:09 GMT",10592,18,43,packCircle,4.1799
2w65jq1BHvyW2xQXj4Fv,packCircle4,18,"Mon, 11 Mar 2024 18:53:09 GMT","Mon, 11 Mar 2024 18:53:27 GMT",18063,19,28,packCircle,3.3399
2w65jq1BHvyW2xQXj4Fv,packCircle5,60,"Mon, 11 Mar 2024 18:52:16 GMT","Mon, 11 Mar 2024 18:52:30 GMT",13486,13,80,packCircle,4.3309
2w65jq1BHvyW2xQXj4Fv,packCircle6,40,"Mon, 11 Mar 2024 18:52:51 GMT","Mon, 11 Mar 2024 18:52:59 GMT",7795,17,75,packCircle,5.1344
2w65jq1BHvyW2xQXj4Fv,packCircle10,70,"Mon, 11 Mar 2024 18:53:27 GMT","Mon, 11 Mar 2024 18:53:36 GMT",8534,20,67,packCircle,1.6439
2w65jq1BHvyW2xQXj4Fv,packCircle12,60,"Mon, 11 Mar 2024 18:51:46 GMT","Mon, 11 Mar 2024 18:52:16 GMT",30036,12,71,packCircle,3.4757
2w65jq1BHvyW2xQXj4Fv,packCircle13,40,"Mon, 11 Mar 2024 18:53:36 GMT","Mon, 11 Mar 2024 18:53:44 GMT",8441,21,47,packCircle,2.8329
2w65jq1BHvyW2xQXj4Fv,packCircle16,40,"Mon, 11 Mar 2024 18:52:47 GMT","Mon, 11 Mar 2024 18:52:51 GMT",4222,16,60,packCircle,4.3309
rKu3zGZTbI91oxLTMqs3,barChart1,60,"Mon, 11 Mar 2024 20:12:28 GMT","Mon, 11 Mar 2024 20:12:34 GMT",5733,41,56,barChart,2.0444
rKu3zGZTbI91oxLTMqs3,barChart2,69,"Mon, 11 Mar 2024 20:12:06 GMT","Mon, 11 Mar 2024 20:12:10 GMT",4303,37,71,barChart,1.0875
rKu3zGZTbI91oxLTMqs3,barChart4,25,"Mon, 11 Mar 2024 20:11:51 GMT","Mon, 11 Mar 2024 20:11:57 GMT",6354,34,28,barChart,1.6439
rKu3zGZTbI91oxLTMqs3,barChart8,69,"Mon, 11 Mar 2024 20:12:10 GMT","Mon, 11 Mar 2024 20:12:16 GMT",6126,38,60,barChart,3.1898
rKu3zGZTbI91oxLTMqs3,barChart13,45,"Mon, 11 Mar 2024 20:11:36 GMT","Mon, 11 Mar 2024 20:11:44 GMT",8219,32,47,barChart,1.0875
rKu3zGZTbI91oxLTMqs3,barChart15,55,"Mon, 11 Mar 2024 20:12:17 GMT","Mon, 11 Mar 2024 20:12:21 GMT",4901,39,56,barChart,0.1699
rKu3zGZTbI91oxLTMqs3,barChart17,70,"Mon, 11 Mar 2024 20:11:57 GMT","Mon, 11 Mar 2024 20:12:01 GMT",4035,35,82,barChart,3.5999
rKu3zGZTbI91oxLTMqs3,barChart18,22,"Mon, 11 Mar 2024 20:12:01 GMT","Mon, 11 Mar 2024 20:12:06 GMT",5032,36,33,barChart,3.4757
rKu3zGZTbI91oxLTMqs3,barChart19,40,"Mon, 11 Mar 2024 20:11:44 GMT","Mon, 11 Mar 2024 20:11:50 GMT",6278,33,45,barChart,2.3576
rKu3zGZTbI91oxLTMqs3,barChart20,75,"Mon, 11 Mar 2024 20:12:21 GMT","Mon, 11 Mar 2024 20:12:28 GMT",6912,40,73,barChart,1.0875
rKu3zGZTbI91oxLTMqs3,bubbleChart3,40,"Mon, 11 Mar 2024 20:09:41 GMT","Mon, 11 Mar 2024 20:10:14 GMT",33234,22,43,bubbleChart,1.6439
rKu3zGZTbI91oxLTMqs3,bubbleChart4,30,"Mon, 11 Mar 2024 20:11:09 GMT","Mon, 11 Mar 2024 20:11:14 GMT",4494,27,28,bubbleChart,1.0875
rKu3zGZTbI91oxLTMqs3,bubbleChart5,70,"Mon, 11 Mar 2024 20:11:21 GMT","Mon, 11 Mar 2024 20:11:26 GMT",4654,29,80,bubbleChart,3.3399
rKu3zGZTbI91oxLTMqs3,bubbleChart7,50,"Mon, 11 Mar 2024 20:10:34 GMT","Mon, 11 Mar 2024 20:11:09 GMT",35603,26,50,bubbleChart,-3.0000
rKu3zGZTbI91oxLTMqs3,bubbleChart9,45,"Mon, 11 Mar 2024 20:10:27 GMT","Mon, 11 Mar 2024 20:10:34 GMT",6822,25,40,bubbleChart,2.3576
rKu3zGZTbI91oxLTMqs3,bubbleChart13,45,"Mon, 11 Mar 2024 20:11:14 GMT","Mon, 11 Mar 2024 20:11:21 GMT",6985,28,47,bubbleChart,1.0875
rKu3zGZTbI91oxLTMqs3,bubbleChart14,50,"Mon, 11 Mar 2024 20:10:14 GMT","Mon, 11 Mar 2024 20:10:23 GMT",8489,23,64,bubbleChart,3.8202
rKu3zGZTbI91oxLTMqs3,bubbleChart15,60,"Mon, 11 Mar 2024 20:11:26 GMT","Mon, 11 Mar 2024 20:11:30 GMT",4793,30,56,bubbleChart,2.0444
rKu3zGZTbI91oxLTMqs3,bubbleChart17,70,"Mon, 11 Mar 2024 20:10:23 GMT","Mon, 11 Mar 2024 20:10:27 GMT",4187,24,82,bubbleChart,3.5999
rKu3zGZTbI91oxLTMqs3,bubbleChart19,35,"Mon, 11 Mar 2024 20:11:31 GMT","Mon, 11 Mar 2024 20:11:36 GMT",5401,31,45,bubbleChart,3.3399
rKu3zGZTbI91oxLTMqs3,stackedbarChart4,20,"Mon, 11 Mar 2024 20:09:06 GMT","Mon, 11 Mar 2024 20:09:11 GMT",5124,16,28,stackedbarChart,3.0224
rKu3zGZTbI91oxLTMqs3,stackedbarChart5,70,"Mon, 11 Mar 2024 20:08:42 GMT","Mon, 11 Mar 2024 20:08:46 GMT",4414,14,80,stackedbarChart,3.3399
rKu3zGZTbI91oxLTMqs3,stackedbarChart7,40,"Mon, 11 Mar 2024 20:08:46 GMT","Mon, 11 Mar 2024 20:09:06 GMT",19251,15,50,stackedbarChart,3.3399
rKu3zGZTbI91oxLTMqs3,stackedbarChart9,35,"Mon, 11 Mar 2024 20:09:16 GMT","Mon, 11 Mar 2024 20:09:23 GMT",7224,18,40,stackedbarChart,2.3576
rKu3zGZTbI91oxLTMqs3,stackedbarChart11,50,"Mon, 11 Mar 2024 20:09:23 GMT","Mon, 11 Mar 2024 20:09:29 GMT",6187,19,78,stackedbarChart,4.8138
rKu3zGZTbI91oxLTMqs3,stackedbarChart13,30,"Mon, 11 Mar 2024 20:09:29 GMT","Mon, 11 Mar 2024 20:09:35 GMT",6125,20,47,stackedbarChart,4.0980
rKu3zGZTbI91oxLTMqs3,stackedbarChart15,50,"Mon, 11 Mar 2024 20:08:25 GMT","Mon, 11 Mar 2024 20:08:32 GMT",7028,12,56,stackedbarChart,2.6147
rKu3zGZTbI91oxLTMqs3,stackedbarChart16,40,"Mon, 11 Mar 2024 20:09:11 GMT","Mon, 11 Mar 2024 20:09:16 GMT",4802,17,60,stackedbarChart,4.3309
rKu3zGZTbI91oxLTMqs3,stackedbarChart17,100,"Mon, 11 Mar 2024 20:08:32 GMT","Mon, 11 Mar 2024 20:08:42 GMT",10152,13,82,stackedbarChart,4.1799
rKu3zGZTbI91oxLTMqs3,stackedbarChart19,30,"Mon, 11 Mar 2024 20:09:35 GMT","Mon, 11 Mar 2024 20:09:41 GMT",5613,21,45,stackedbarChart,3.9189
rKu3zGZTbI91oxLTMqs3,packCircle1,80,"Mon, 11 Mar 2024 20:07:15 GMT","Mon, 11 Mar 2024 20:07:23 GMT",7930,4,56,packCircle,4.5925
rKu3zGZTbI91oxLTMqs3,packCircle2,65,"Mon, 11 Mar 2024 20:07:23 GMT","Mon, 11 Mar 2024 20:07:32 GMT",8981,5,71,packCircle,2.6147
rKu3zGZTbI91oxLTMqs3,packCircle4,30,"Mon, 11 Mar 2024 20:07:07 GMT","Mon, 11 Mar 2024 20:07:15 GMT",8193,3,28,packCircle,1.0875
rKu3zGZTbI91oxLTMqs3,packCircle9,70,"Mon, 11 Mar 2024 20:07:55 GMT","Mon, 11 Mar 2024 20:08:09 GMT",14195,9,40,packCircle,4.9129
rKu3zGZTbI91oxLTMqs3,packCircle10,75,"Mon, 11 Mar 2024 20:08:20 GMT","Mon, 11 Mar 2024 20:08:25 GMT",4983,11,67,packCircle,3.0224
rKu3zGZTbI91oxLTMqs3,packCircle11,80,"Mon, 11 Mar 2024 20:07:32 GMT","Mon, 11 Mar 2024 20:07:38 GMT",5984,6,78,packCircle,1.0875
rKu3zGZTbI91oxLTMqs3,packCircle13,50,"Mon, 11 Mar 2024 20:07:38 GMT","Mon, 11 Mar 2024 20:07:46 GMT",7896,7,47,packCircle,1.6439
rKu3zGZTbI91oxLTMqs3,packCircle16,70,"Mon, 11 Mar 2024 20:06:51 GMT","Mon, 11 Mar 2024 20:07:07 GMT",16159,2,60,packCircle,3.3399
rKu3zGZTbI91oxLTMqs3,packCircle17,85,"Mon, 11 Mar 2024 20:08:09 GMT","Mon, 11 Mar 2024 20:08:20 GMT",10455,10,82,packCircle,1.6439
rKu3zGZTbI91oxLTMqs3,packCircle18,55,"Mon, 11 Mar 2024 20:07:46 GMT","Mon, 11 Mar 2024 20:07:55 GMT",8662,8,33,packCircle,4.4676
mTksofBDg3aSu2NJTsVI,barChart1,55,"Mon, 11 Mar 2024 19:15:50 GMT","Mon, 11 Mar 2024 19:16:03 GMT",13018,35,56,barChart,0.1699
mTksofBDg3aSu2NJTsVI,barChart3,38,"Mon, 11 Mar 2024 19:16:41 GMT","Mon, 11 Mar 2024 19:16:50 GMT",8941,39,43,barChart,2.3576
mTksofBDg3aSu2NJTsVI,barChart6,77,"Mon, 11 Mar 2024 19:15:31 GMT","Mon, 11 Mar 2024 19:15:50 GMT",18990,34,75,barChart,1.0875
mTksofBDg3aSu2NJTsVI,barChart7,49,"Mon, 11 Mar 2024 19:16:03 GMT","Mon, 11 Mar 2024 19:16:14 GMT",11028,36,50,barChart,0.1699
mTksofBDg3aSu2NJTsVI,barChart10,72,"Mon, 11 Mar 2024 19:16:27 GMT","Mon, 11 Mar 2024 19:16:41 GMT",14338,38,67,barChart,2.3576
mTksofBDg3aSu2NJTsVI,barChart13,50,"Mon, 11 Mar 2024 19:15:06 GMT","Mon, 11 Mar 2024 19:15:25 GMT",19228,32,47,barChart,1.6439
mTksofBDg3aSu2NJTsVI,barChart14,67,"Mon, 11 Mar 2024 19:16:50 GMT","Mon, 11 Mar 2024 19:17:10 GMT",20441,40,64,barChart,1.6439
mTksofBDg3aSu2NJTsVI,barChart15,55,"Mon, 11 Mar 2024 19:17:10 GMT","Mon, 11 Mar 2024 19:17:24 GMT",13590,41,56,barChart,0.1699
mTksofBDg3aSu2NJTsVI,barChart16,60,"Mon, 11 Mar 2024 19:15:25 GMT","Mon, 11 Mar 2024 19:15:31 GMT",5979,33,60,barChart,-3.0000
